smiles,0,1
O=C(CCc1c[nH]c2ccccc12)NC1CNCCC12CCC2,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCN(CCF)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1(CCF)CCC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1COC2(CCNCC2)C1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc(-n2cccc2)cc1,A0503a,A0229a
Cn1cccc(NC(=O)CCc2c[nH]c3ccccc23)c1=O,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cc(C(F)(F)F)c[nH]c1=O,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc2c(c1)NC(=O)CO2,A0503a,A0229a
CC(C)CC(=O)N1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CC(=O)Nc1cccc(NC(=O)CCc2c[nH]c3ccccc23)c1,A0503a,A0229a
NC(=O)CCc1csc(NC(=O)Cc2c[nH]c3ccccc23)n1,A0503a,A0229a
CC(=O)Nc1ccc(NC(=O)CCc2c[nH]c3ccccc23)cc1,A0503a,A0229a
CC(C(N)=O)N1CCC(NC(=O)Cc2c[nH]c3ccccc23)C1,A0503a,A0229a
CC(C(N)=O)N1CCC(NC(=O)Cc2c[nH]c3ccccc23)CC1,A0503a,A0229a
NC(=O)Cc1ccc(NC(=O)CCc2c[nH]c3ccccc23)cc1,A0503a,A0229a
CC(=O)NC1CC(NC(=O)C(C)c2c[nH]c3ccccc23)C1,A0503a,A0229a
CC(=O)NC1CCC(NC(=O)CCc2c[nH]c3ccccc23)CC1,A0503a,A0229a
CCC(=O)NC1CCC(NC(=O)Cc2c[nH]c3ccccc23)CC1,A0503a,A0229a
NC(=O)CC1(NC(=O)CCc2c[nH]c3ccccc23)CCC1,A0503a,A0229a
NC(=O)CN1CCC(NC(=O)CCc2c[nH]c3ccccc23)CC1,A0503a,A0229a
NC(=O)CN1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CC(=O)Nc1ccc2nc(NC(=O)CCc3c[nH]c4ccccc34)sc2c1,A0503a,A0229a
O=C(CCn1[nH]c(=O)ccc1=O)Nc1nc(-c2c[nH]c3ccccc23)cs1,A0503a,A0229a
NC(=O)CCn1nnc(Cc2c[nH]c3ccccc23)n1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCCNC1=O,A0503a,A0229a
COC(=O)c1ccc(CCC(=O)Nc2c[nH]c3ccccc23)[nH]1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nc(-c2ccc3ccccc3c2)cs1,A0503a,A0229a
CC(C)OCCN1CCC(NC(=O)CCc2c[nH]c3ccccc23)C1,A0503a,A0229a
CC1=CC(NC(=O)CCc2c[nH]c3ccccc23)CCC1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cnns1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nn1cnnc1S,A0503a,A0229a
CNC(=O)Cn1cc(NC(=O)CCc2c[nH]c3ccccc23)cn1,A0503a,A0229a
CCn1cc(NC(=O)CCc2c[nH]c3ccccc23)cn1,A0503a,A0229a
Cn1cc(NC(=O)CCc2c[nH]c3ccccc23)cn1,A0503a,A0229a
CC(C)n1cc(NC(=O)CCc2c[nH]c3ccccc23)cn1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cnn(-c2ncccn2)c1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1cnn(C2CC2)c1,A0503a,A0229a
O=C(CCc1ccccc1)Nc1c[nH]c2ccccc12,A0503a,A0229a
O=C(CCc1ccc(CO)cc1)Nc1c[nH]c2ccccc12,A0503a,A0229a
O=C(CCc1ccccc1)Nc1nc(-c2c[nH]c3ccccc23)cs1,A0503a,A0229a
NCc1ccccc1CCC(=O)Nc1c[nH]c2ccccc12,A0503a,A0229a
CN(C)c1cccc(CCC(=O)Nc2c[nH]c3ccccc23)c1,A0503a,A0229a
O=C(CCc1ccccc1F)Nc1c[nH]c2ccccc12,A0503a,A0229a
Cc1cccc(CCC(=O)Nc2c[nH]c3ccccc23)c1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCSc2ccccc21,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCSc2c(F)cccc21,A0503a,A0229a
O=C(CCN1CSCCSC1)Nc1c[nH]c2ccccc12,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccc(F)cn1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1nc2ccc(F)cc2s1,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)Nc1ccccc1F,A0503a,A0229a
O=C(CCc1c[nH]c2ccccc12)NC1CCCc2ccc(F)cc21,A0503a,A0229a
CCC(=O)Nc1ccc2[nH]ccc2c1,A0503a,A0229a
NC(=O)N1CC(NC(=O)CCc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CN(C2COC2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CN(CC(F)F)C1,A0503a,A0229a
CCC(=O)NC1CN(C(=O)NCc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
CCC(=O)NC1CN(C(=O)C(=O)Nc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
CC(C)(O)CN1CC(NC(=O)CCc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
CCC(C)n1nccc1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
CCCCN1CCC(NC(=O)CCc2ccc3[nH]ccc3c2)CC1,A0503a,A0229a
CCCCn1nccc1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1nnc(C2CC2)s1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CC(C2CC2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCC1C1CC1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CC(=O)N(C2CC2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1COC(C2CC2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCNC(C2CC2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1nccnc1C1CC1,A0503a,A0229a
CSc1ccc(NC(=O)CCc2ccc3[nH]ccc3c2)cc1,A0503a,A0229a
CSc1ccc(CCC(=O)Nc2ccc3[nH]ccc3c2)cc1,A0503a,A0229a
CSC1CCCC1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
CSc1nsc(NC(=O)CCc2ccc3[nH]ccc3c2)n1,A0503a,A0229a
CSc1cccc(NC(=O)CCc2ccc3[nH]ccc3c2)c1,A0503a,A0229a
CCC(=O)NC1CC1CNC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
CCC(=O)NCC1CC1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
CCC(=O)NC1CC(N(C)C(=O)CCc2ccc3[nH]ccc3c2)C1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1ccsn1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCN(C2CCNC2=O)C1,A0503a,A0229a
CC(C(=O)Nc1ccc2[nH]ccc2c1)n1nnc2ccccc2c1=O,A0503a,A0229a
CCC(C)n1nccc1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
CCCCn1nccc1NC(=O)CCc1ccc2[nH]ccc2c1,A0503a,A0229a
Cc1cc(NC(=O)CCc2ccc3[nH]ccc3c2)[nH]n1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nc1cc(C(F)(F)F)n[nH]1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)Nn1ccnn1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCN(CCF)CC1,A0503a,A0229a
O=C(CCc1ccc2[nH]ccc2c1)NC1CCN(CCF)C1,A0503a,A0229a
