hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
9447,ClCc1cn2cc(Cl)ccc2n1,DXVDJNHXCPDUIU-UHFFFAOYSA-N,3.0,3.0,EUR,14.0,5,Enamine,Stock,EN300-11110,Cl.ClCC1=CN2C=C(Cl)C=CC2=N1,0.95,3,3,"[6638, 6997, 7003]","[8871, 9140, 9151]",Nucleophilic_substitution_with_amine,[973]
9445,ClCc1cn2cccc(Br)c2n1,CVWXKKCCBKPWKV-UHFFFAOYSA-N,3.0,3.0,EUR,51.0,5,Enamine,Stock,EN300-1587933,Cl.ClCC1=CN2C=CC=C(Br)C2=N1,0.95,3,3,"[6628, 6753, 6755]","[8878, 9507, 9509]",Nucleophilic_substitution_with_amine,[973]
9439,ClCc1cn2cc(Br)ccc2n1,YEXHHHNCGSIJLI-UHFFFAOYSA-N,3.0,3.0,EUR,15.0,5,Enamine,Stock,EN300-43417,Cl.ClCC1=CN2C=C(Br)C=CC2=N1,0.95,3,3,"[6644, 6864, 6866]","[8894, 9567, 9569]",Nucleophilic_substitution_with_amine,[973]
9436,Cc1cccn2cc(CCl)nc12,JMNFYFVRZBKRMY-UHFFFAOYSA-N,1.0,1.0,EUR,14.0,5,Enamine,Stock,EN300-10843,Cl.CC1=CC=CN2C=C(CCl)N=C12,0.95,1,1,[6603],[8904],Nucleophilic_substitution_with_amine,[973]
8776,CC1(C)CCC(C(C)(O)CN)CC1,URVCHBZXYKUTLK-UHFFFAOYSA-N,7.0,7.0,EUR,118.0,5,Enamine,Stock,EN300-7435095,Cl.CC(O)(CN)C1CCC(C)(C)CC1,0.95,7,7,"[6372, 6701, 6753, 6786, 6864, 6900, 6997]","[8931, 9032, 9151, 9172, 9507, 9567, 9603]",Nucleophilic_substitution_with_amine,[973]
8784,CCC1CCC(C(C)(O)CN)CC1,CVVVCMOKCPUHDU-UHFFFAOYSA-N,7.0,7.0,EUR,83.0,5,Enamine,Stock,EN300-7435093,Cl.CCC1CCC(CC1)C(C)(O)CN,0.95,7,7,"[6374, 6703, 6755, 6788, 6866, 6898, 7003]","[8933, 9020, 9140, 9174, 9509, 9569, 9601]",Nucleophilic_substitution_with_amine,[973]
9434,Fc1cccc2nc(CCl)cn12,JFIIICGKUFLQNF-UHFFFAOYSA-N,3.0,3.0,EUR,27.0,5,Enamine,Stock,EN300-45804402,Cl.FC1=CC=CC2=NC(=CN12)CCl,0.95,3,3,"[6606, 6898, 6900]","[9466, 9601, 9603]",Nucleophilic_substitution_with_amine,[973]
3199,OC1CNC1,GMWFCJXSQQHBPI-UHFFFAOYSA-N,14.0,14.0,EUR,14.0,5,Enamine,Stock,EN300-65115,Cl.OC1CNC1,0.95,14,14,"[7028, 7040, 7045, 7095, 7126, 7127, 7135, 7937, 7967, 8153, 11064, 11174, 11801, 12177]","[9833, 9844, 9849, 9899, 9929, 9930, 9938, 10700, 10730, 10909, 14044, 14153, 14780, 15156]",Reductive_amination,"[411, 412, 421]"
9785,NCC1(O)CC1,JXJORHGRCCODBV-UHFFFAOYSA-N,11.0,11.0,EUR,14.0,5,Enamine,Stock,EN300-134628,NCC1(O)CC1,0.95,11,11,"[7147, 7275, 7285, 7308, 7567, 7899, 8535, 8691, 11590, 11936, 11983]","[9947, 10070, 10080, 10101, 10348, 10666, 11272, 11426, 14569, 14915, 14962]",Reductive_amination,"[411, 412, 421]"
7489,OC1CNOC1,BBWJIHMTJCJDKJ-UHFFFAOYSA-N,11.0,11.0,EUR,14.0,5,Enamine,Stock,EN300-207886,Cl.O[C@H]1CNOC1,0.95,11,11,"[7148, 7276, 7307, 7335, 7566, 7907, 8525, 8692, 11605, 11935, 11982]","[9948, 10071, 10100, 10128, 10347, 10672, 11264, 11427, 14584, 14914, 14961]",Reductive_amination,"[411, 412, 421]"
1108,O=C1NCC1O,BYBSZKOGUBQJEE-UHFFFAOYSA-N,11.0,11.0,EUR,250.0,5,Enamine,Stock,EN300-131509,O=C1NCC1O,0.95,11,11,"[7150, 7215, 7266, 7304, 7563, 7910, 8512, 8695, 11747, 11933, 11969]","[9950, 10014, 10063, 10097, 10344, 10675, 11251, 11430, 14726, 14912, 14948]",Reductive_amination,"[411, 412, 421]"
3150,NCC(O)CCl,CYJBWQFWXJKKMS-UHFFFAOYSA-N,14.0,14.0,EUR,14.0,5,Enamine,Stock,EN300-1660916,Cl.NC[C@@H](O)CCl,0.95,14,14,"[7152, 7217, 7265, 7302, 7573, 7925, 8516, 8697, 11601, 11940, 11967, 13580, 15416, 15774]","[9952, 10016, 10062, 10095, 10352, 10689, 11255, 11432, 14580, 14919, 14946, 16709, 18632, 18990]","Reductive_amination, Nucleophilic_substitution_with_amine","[318, 332, 411, 412, 421]"
